,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
2289,22603119,Ford,Focus,1.6 Ti-VCT Trend X,2016,92.000 km,Düz,Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",835.000
2290,22873622,Ford,Focus,1.6 TDCi Style,2015,63.000 km,Düz,Dizel,Beyaz,Sedan,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",900.000
2291,23600014,Ford,Fiesta,1.25 My Fiesta,2011,170.000 km,Düz,Benzin,Hatchback/5,Yeşil,1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,"
1 değişen, 6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",425.000
2292,22823311,Ford,Focus,1.6 TDCi Titanium X,2013,124.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",885.000
2293,22793389,Ford,Focus,1.6 TDCi Titanium,2010,137.000 km,Düz,Dizel,Sedan,Gri,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",680.000
2294,23621527,Ford,Fiesta,1.25 My Fiesta,2012,78.898 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",560.000
2295,22878146,Ford,Fiesta,1.6 Titanium,2013,121.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",620.000
2296,23621098,Ford,Focus,1.6 TDCi Style,2012,189.000 km,Düz,Dizel,Station wagon,Gri (Gümüş),1560 cc,115 hp,Önden Çekiş,"5,3 lt",53 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",740.000
2297,22666419,Ford,Focus,1.6 Ti-VCT Titanium,2014,152.000 km,Yarı Otomatik,LPG & Benzin,Siyah,Sedan,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,750.000
2298,23620851,Ford,Fiesta,1.25 Trend X,2014,125.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
7 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",490.000
2299,23620756,Ford,Focus,1.6 TDCi Titanium,2010,205.000 km,Düz,Dizel,Sedan,Füme,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",605.000
2300,23620369,Ford,Focus,1.6 Trend,2012,172.000 km,Otomatik,LPG & Benzin,Sedan,Beyaz,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







",709.000
2301,23497027,Ford,C-Max,1.6 TDCi Titanium,2012,160.555 km,Düz,Dizel,MPV,Gri,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",712.000
2302,23620413,Ford,Fiesta,1.4 TDCi Trend,2010,247.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,455.000
2303,22802842,Ford,Fiesta,1.25 Trend,2013,202.500 km,Düz,LPG & Benzin,Hatchback/5,Gri,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",535.000
2304,23620152,Ford,Fiesta,1.25 Trend,2013,187.000 km,Düz,Benzin,Hatchback/5,Gri (metalik),1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",525.000
2305,23620089,Ford,Focus,1.6 Ti-VCT Trend X,2013,145.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Lacivert,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",645.000
2306,23619479,Ford,Mondeo,1.6 TDCi Titanium,2017,190.000 km,Düz,Dizel,Sedan,Kırmızı,1560 cc,115 hp,Önden Çekiş,"4,1 lt","
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.150.000
2307,23620243,Ford,Fiesta,1.5 TDCi Trend X,2015,182.500 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,Belirtilmemiş,Sahibinden,Açıklama,575.000
2308,23585145,Ford,Focus,1.6 TDCi Trend X,2013,120.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
2 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",665.000
2309,23620101,Ford,C-Max,1.6 TDCi Trend,2012,295.000 km,Düz,Dizel,MPV,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",640.000
2310,23620004,Ford,Focus,1.5 TDCi Titanium,2017,77.550 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,1.075.000
2311,23619913,Ford,Fusion,1.4 TDCi Collection,2011,117.000 km,Düz,Dizel,Hatchback/5,Siyah,1399 cc,68 hp,Önden Çekiş,"4,5 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,525.000
2312,23256050,Ford,Fiesta,1.5 TDCi Trend X,2016,185.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
2313,23619526,Ford,Focus,1.6 TDCi Trend X,2013,191.000 km,Düz,Dizel,Sedan,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",680.000
2314,23619600,Ford,Focus,1.6 TDCi Trend X,2015,257.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",640.000
2315,23252992,Ford,Fiesta,1.4 TDCi Titanium X,2010,240.000 km,Düz,Dizel,Hatchback/5,Siyah,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",555.000
2316,23619364,Ford,Fiesta,1.0 GTDi Black,2015,95.000 km,Düz,Benzin,Hatchback/3,Siyah,999 cc,140 hp,Önden Çekiş,"4,5 lt",42 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",610.000
2317,23616418,Ford,Focus,1.6 TDCi Style,2013,178.000 km,Düz,Dizel,Sedan,Siyah,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,675.000
2318,22806516,Ford,Fiesta,1.5 TDCi Titanium X,2013,145.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",610.000
2319,23618839,Ford,Focus,1.6 TDCi Titanium,2010,218.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",590.000
2320,23254770,Ford,Focus,1.6 Ti-VCT Trend,2012,160.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",640.000
2321,23255711,Ford,Focus,1.6 Ti-VCT Style,2014,161.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",815.000
2322,23255142,Ford,Focus,1.5 TDCi Trend X,2016,108.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",945.000
2323,23617168,Ford,Focus,1.6 TDCi Trend X,2013,279.000 km,Düz,Dizel,Hatchback/5,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",625.000
2324,23616219,Ford,Focus,1.6 TDCi Trend X,2017,71.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,830.000
2325,23616651,Ford,Focus,1.6 TDCi Trend X,2014,98.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,860.000
2326,23618463,Ford,Focus,1.6 TDCi Trend X,2013,134.000 km,Düz,Dizel,Station wagon,Gri (Gümüş),1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",640.000
2327,23618106,Ford,Focus,1.6 TDCi Trend X,2011,270.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,110 hp,Önden Çekiş,"4,8 lt",55 lt,"
3 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",527.000
2328,23615997,Ford,Fiesta,1.25 Trend,2014,72.500 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
2329,23615942,Ford,Focus,1.6 Comfort,2011,211.462 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
1 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",615.000
2330,23617086,Ford,Focus,1.6 Ti-VCT Titanium,2011,147.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",745.000
2331,23260537,Ford,B-Max,1.5 TDCi Titanium,2013,118.600 km,Düz,Dizel,MPV,Şampanya,1498 cc,75 hp,Önden Çekiş,"4,1 lt",48 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",610.000
2332,23256735,Ford,Focus,1.5 Ti-VCT Trend X,2021,27.000 km,Otomatik,Benzin,Sedan,Gri (Gümüş),1497 cc,123 hp,Önden Çekiş,"6,5 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.050.000
2333,23617503,Ford,Focus,1.6 Ti-VCT Style,2011,211.000 km,Düz,Benzin,Hatchback/5,Siyah,1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",630.000
2334,23616024,Ford,Fiesta,1.4 TDCi My Fiesta,2011,183.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",515.000
2335,23616970,Ford,Fiesta,1.4 TDCi Trend,2012,191.000 km,Düz,Dizel,Hatchback/5,Gri,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,510.000
2336,23616800,Ford,Fiesta,1.0 GTDi Titanium,2013,97.500 km,Düz,Benzin,Hatchback/5,Mavi,999 cc,100 hp,Önden Çekiş,"4,5 lt",42 lt,"
5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",600.000
2337,23617751,Ford,Focus,1.6 TDCi Trend X,2012,160.000 km,Düz,Dizel,Sedan,Siyah,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,710.000
2338,23615525,Ford,Fiesta,1.25 Trend X,2015,65.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",700.000
2339,23615460,Ford,Fiesta,1.4 Titanium,2011,218.000 km,Düz,Benzin,Hatchback/5,Siyah,1388 cc,96 hp,Önden Çekiş,"5,7 lt",42 lt,"
Tamamı boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",460.000
2340,23617608,Ford,Focus,1.6 TDCi Titanium,2011,134.000 km,Düz,Dizel,Sedan,Füme,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,728.000
2341,23616889,Ford,Fiesta,1.25 Trend,2012,187.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1201 - 1400 cm3,51 - 75 HP,Önden Çekiş,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,566.000
2342,23618022,Ford,B-Max,1.6 Titanium,2013,149.000 km,Yarı Otomatik,LPG & Benzin,MPV,Beyaz,1596 cc,105 hp,Önden Çekiş,"6,2 lt",48 lt,"
6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",653.000
2343,23615852,Ford,B-Max,1.5 TDCi Titanium,2016,54.000 km,Düz,Dizel,MPV,Beyaz,1498 cc,95 hp,Önden Çekiş,4 lt,48 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",775.000
2344,23615869,Ford,Focus,1.6 TDCi Trend X,2016,46.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",915.000
2345,23616477,Ford,Focus,1.6 Ti-VCT Trend X,2014,68.000 km,Düz,Benzin,Hatchback/5,Beyaz,1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",815.000
2346,23618101,Ford,Focus,1.5 TDCi Style,2015,150.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,775.000
2347,23615925,Ford,Focus,1.6 Ti-VCT Style,2012,106.000 km,Yarı Otomatik,LPG & Benzin,Station wagon,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",730.000
2348,23616271,Ford,Focus,1.6 TDCi Trend,2013,124.500 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,735.000
2349,23615886,Ford,Focus,1.6 TDCi Trend,2013,242.297 km,Düz,Dizel,Sedan,Gri (Gümüş),1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",635.000
2350,23617220,Ford,Fiesta,1.4 TDCi Trend,2011,133.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,530.000
2351,23616794,Ford,Focus,1.5 Ti-VCT Trend X,2019,47.000 km,Düz,Benzin,Sedan,Füme,1497 cc,123 hp,Önden Çekiş,"5,8 lt",52 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.050.000
2352,23615636,Ford,Focus,1.6 Trend X,2015,205.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",675.000
2353,23616958,Ford,Focus,1.6 Ti-VCT Style,2016,135.250 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",780.000
2354,23616223,Ford,Focus,1.6 TDCi Trend X,2013,158.000 km,Düz,Dizel,Hatchback/5,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,699.000
2355,23615902,Ford,Focus,1.6 TDCi Trend,2013,197.000 km,Düz,Dizel,Sedan,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",620.000
2356,23618050,Ford,Fiesta,1.25 My Fiesta,2012,180.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,479.000
2357,23165815,Ford,Fiesta,1.4 TDCi Titanium,2012,195.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,588.000
2358,23459843,Ford,Focus,1.6 TDCi Comfort,2012,189.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,575.000
2359,,,,,,,,,,,,,,,,,,,
2360,,,,,,,,,,,,,,,,,,,
2361,,,,,,,,,,,,,,,,,,,
2362,23178649,Ford,Focus,1.5 TDCi Trend X,2020,64.250 km,Otomatik,Dizel,Sedan,Mavi (metalik),1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.045.000
2363,23162506,Ford,C-Max,1.6 TDCi Titanium X,2012,167.000 km,Düz,Dizel,MPV,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
2364,,,,,,,,,,,,,,,,,,,
2365,,,,,,,,,,,,,,,,,,,
2366,23176638,Ford,Focus,1.6 TDCi Trend X,2013,181.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş,Takasa Uygun,Galeriden,699.000
2367,23249206,Ford,Focus,1.6 TDCi Trend X,2017,151.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,800.000
2368,,,,,,,,,,,,,,,,,,,
2369,23615302,Ford,Focus,1.6 Comfort,2011,163.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",620.000
2370,23615247,Ford,Focus,1.6 TDCi Titanium X,2010,131.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,570.000
2371,23615343,Ford,Fiesta,1.5 TDCi Titanium,2016,132.500 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",655.000
2372,23615221,Ford,Fiesta,1.0 GTDi Titanium,2015,151.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,100 hp,Önden Çekiş,"4,9 lt",42 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",725.000
2373,23615192,Ford,Fiesta,1.6 Titanium,2014,58.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",735.000
2374,23615185,Ford,Focus,1.6 TDCi Style,2015,153.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,810.000
2375,23614923,Ford,Fiesta,1.4 TDCi Trend,2012,143.000 km,Düz,Dizel,Hatchback/5,Gri,1399 cc,70 hp,Önden Çekiş,"4,3 lt",45 lt,"
3 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",500.000
2376,23614863,Ford,Focus,1.5 Ti-VCT Trend X,2021,37.000 km,Düz,Benzin,Hatchback/5,Mavi (metalik),1497 cc,123 hp,Önden Çekiş,"5,8 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",930.000
2377,23615155,Ford,Focus,1.6 TDCi Trend X,2014,230.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",55 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",749.000
2378,23614611,Ford,Focus,1.6 TDCi Collection,2011,160.000 km,Düz,Dizel,Hatchback/5,Siyah,1560 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,555.000
2379,23614675,Ford,Fiesta,1.4 TDCi Trend,2012,220.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 8 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",469.000
2380,23614738,Ford,Focus,1.6 TDCi Trend,2011,205.000 km,Düz,Dizel,Hatchback/5,Gri,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",420.000
2381,23614325,Ford,Focus,1.6 Ti-VCT Trend X,2014,175.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
2 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",675.000
2382,23614056,Ford,Fiesta,1.4 TDCi Trend,2012,115.500 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",567.500
2383,23614180,Ford,Focus,1.5 TDCi Titanium,2016,175.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,890.000
2384,23614649,Ford,Fiesta,1.5 TDCi Titanium,2015,120.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",624.000
2385,23614313,Ford,C-Max,1.6 TDCi Titanium X,2012,160.000 km,Düz,Dizel,MPV,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
