,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
1210,23756822,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2016,155.000 km,Yarı Otomatik,Dizel,Sedan,Bej,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.050.000
1211,23756048,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2019,175.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,2 lt",50 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",935.000
1212,23350686,Volkswagen,Polo,1.6 TDi Trendline,2018,43.000 km,Düz,Dizel,Hatchback/5,1598 cc,80 hp,Önden Çekiş,"3,8 lt",40 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,850.000
1213,23101618,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,180.000 km,Yarı Otomatik,Dizel,Station wagon,Siyah,1598 cc,105 hp,Önden Çekiş,"4,6 lt",70 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.000.000
1214,23756589,Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2011,127.439 km,Yarı Otomatik,Benzin,Sedan,Siyah,1390 cc,122 hp,Önden Çekiş,"6,1 lt",70 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",769.900
1215,23753959,Volkswagen,Passat,1.5 TSi Business,2019,150.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.290.000
1216,23461922,Volkswagen,Polo,1.4 Comfortline,2012,82.000 km,Düz,Benzin,Hatchback/5,Siyah,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"
3 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",615.000
1217,23755962,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2013,167.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,785.000
1218,23756506,Volkswagen,Jetta,1.4 TSi Comfortline,2014,332.900 km,Düz,Benzin,Sedan,Siyah,1390 cc,122 hp,Önden Çekiş,"6,2 lt",55 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",570.000
1219,23754885,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,260.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,Belirtilmemiş,Sahibinden,Açıklama,780.000
1220,23149609,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2016,225.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.190.000
1221,22887457,Volkswagen,Golf,1.2 TSi Allstar,2016,132.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,5 lt,50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",969.000
1222,23752767,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,270.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.050.000
1223,23756154,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2016,125.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (titanyum),1598 cc,110 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.067.000
1224,23756070,Volkswagen,Polo,1.6 TDi Comfortline,2011,185.000 km,Düz,Dizel,Hatchback/5,Siyah,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",610.000
1225,23754751,Volkswagen,Polo,1.4 TDi Trendline,2015,150.000 km,Düz,Dizel,Hatchback/5,Beyaz,1422 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",690.000
1226,23753259,Volkswagen,Golf,1.4 TSi Highline,2015,126.000 km,Yarı Otomatik,Benzin,Hatchback/5,Lacivert,1395 cc,122 hp,Önden Çekiş,5 lt,50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",975.000
1227,23755977,Volkswagen,Golf,1.5 eTSI R Line,2022,31.015 km,Yarı Otomatik,Hibrit,Hatchback/5,Kırmızı,1498 cc,150 hp,Önden Çekiş,"5,3 lt",51 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.625.000
1228,23755894,Volkswagen,Polo,1.4 Comfortline,2013,112.500 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,"5,8 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",630.000
1229,23737477,Volkswagen,Polo,1.4 TDi Comfortline,2016,99.020 km,Düz,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",812.750
1230,23754132,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2014,130.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",940.000
1231,23753432,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2016,179.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.100.000
1232,23731421,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018,105.000 km,Yarı Otomatik,Dizel,Sedan,Mavi,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.259.000
1233,23564516,Volkswagen,Polo,1.2 TSi Comfortline,2016,117.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi,1197 cc,90 hp,Önden Çekiş,"4,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",815.000
1234,23015454,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2016,191.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",899.000
1235,23755710,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,168.755 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",969.900
1236,23412609,Volkswagen,Golf,1.0 TSi Midline Plus,2017,100.000 km,Düz,Benzin,Hatchback/5,Kırmızı,999 cc,110 hp,Önden Çekiş,"4,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",855.000
1237,23755692,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018,177.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.035.000
1238,23754519,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,125.000 km,Düz,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.165.000
1239,23755388,Volkswagen,Golf,1.4 TSi Comfortline,2010,191.000 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,122 hp,Önden Çekiş,"6,2 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",575.000
1240,22550711,Volkswagen,Jetta,1.6 TDi Trendline,2014,176.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,5 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",830.000
1241,23755291,Volkswagen,Golf,1.4 TSi Comfortline,2014,144.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1395 cc,122 hp,Önden Çekiş,"5,2 lt",50 lt,"
2 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",815.000
1242,22696484,Volkswagen,Passat,1.6 TDi BlueMotion Business,2019,114.000 km,Yarı Otomatik,Dizel,Station wagon,Siyah,1598 cc,120 hp,Önden Çekiş,"4,4 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.250.000
1243,23345339,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2011,335.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1968 cc,140 hp,Önden Çekiş,"5,2 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,815.000
1244,23753411,Volkswagen,Polo,1.0 TSi Comfortline,2018,141.000 km,Yarı Otomatik,Benzin,Hatchback/5,Sarı,999 cc,95 hp,Önden Çekiş,"4,6 lt",40 lt,"
1 değişen, 9 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",850.000
1245,23755420,Volkswagen,Scirocco,1.4 TSi Sportline,2011,185.000 km,Yarı Otomatik,Benzin,Beyaz,Coupe,1390 cc,160 hp,Önden Çekiş,"6,3 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",855.000
1246,23753491,Volkswagen,Polo,1.0 Trendline,2014,106.000 km,Düz,Benzin,Hatchback/5,Füme,999 cc,75 hp,Önden Çekiş,"5,1 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,577.500
1247,23753647,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2012,166.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1390 cc,122 hp,Önden Çekiş,6 lt,70 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",855.000
1248,23754691,Volkswagen,Polo,1.4 Comfortline,2010,116.000 km,Düz,Benzin,Hatchback/5,Siyah,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",635.000
1249,23753328,Volkswagen,Polo,1.4 Comfortline,2011,97.000 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"
1 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",460.000
1250,23754991,Volkswagen,Jetta,1.2 TSi Comfortline,2012,24.000 km,Düz,Benzin,Sedan,Gri (Gümüş),1197 cc,105 hp,Önden Çekiş,"5,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,700.000
1251,23755188,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2017,165.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1395 cc,125 hp,Önden Çekiş,5 lt,66 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.055.555
1252,23754717,Volkswagen,Golf,1.0 TSi Midline Plus,2019,114.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,115 hp,Önden Çekiş,5 lt,50 lt,"
1 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",785.000
1253,23753744,Volkswagen,Polo,1.4 Comfortline,2010,225.000 km,Düz,Benzin,Hatchback/3,Gri (Gümüş),1390 cc,80 hp,Önden Çekiş,"6,4 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,470.000
1254,23753484,Volkswagen,Golf,1.4 TSi Highline,2010,115.000 km,Yarı Otomatik,Benzin,Hatchback/3,Siyah,1390 cc,122 hp,Önden Çekiş,"5,9 lt",55 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",790.000
1255,23375138,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2015,147.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.050.000
1256,23708847,Volkswagen,VW CC,1.4 TSi,2012,155.000 km,Yarı Otomatik,Benzin,Beyaz,Coupe,1390 cc,160 hp,Önden Çekiş,"6,9 lt",70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",930.000
1257,23708776,Volkswagen,Polo,1.0 TSi Life,2023,6.100 km,Otomatik,Benzin,Hatchback/5,Beyaz,1200 cm3' e kadar,76 - 100 HP,Önden Çekiş,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.060.000
1258,23678601,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2018,141.500 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.525.000
1259,23678418,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2013,223.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
1260,23678235,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2011,239.000 km,Yarı Otomatik,Dizel,Station wagon,Siyah,1968 cc,140 hp,Önden Çekiş,"5,2 lt",70 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",840.000
1261,23677977,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016,178.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.250.000
1262,23679648,Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,2016,98.000 km,Otomatik,Benzin,Sedan,Füme,1201 - 1400 cm3,101 - 125 HP,-,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,899.990
1263,23679623,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,185.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.099.990
1264,23679528,Volkswagen,Jetta,1.6 TDi Comfortline,2014,220.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,715.000
1265,23679516,Volkswagen,Passat,1.5 TSi Elegance,2020,165.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.580.000
1266,23679498,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2018,55.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"4,2 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.300.000
1267,23679463,Volkswagen,Jetta,1.6 TDi Comfortline,2013,255.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,670.000
1268,23679383,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2018,100.000 km,Yarı Otomatik,Dizel,Hatchback/5,Yeşil,1598 cc,115 hp,Önden Çekiş,"4,2 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.280.000
1269,23679223,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,177.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.225.000
1270,23679182,Volkswagen,VW CC,2.0 TDi 2.0 TDI,2011,300.000 km,Yarı Otomatik,Dizel,Beyaz,Coupe,1968 cc,140 hp,Önden Çekiş,"6,2 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,890.000
1271,23676063,Volkswagen,Passat,1.5 TSi Business,2021,25.000 km,Yarı Otomatik,Benzin,Sedan,Mavi (metalik),1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.495.000
1272,23630983,Volkswagen,Jetta,1.6 TDi Comfortline,2015,185.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",735.900
1273,23604625,Volkswagen,Polo,1.6 TDi Comfortline,2011,183.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,555.000
1274,23604262,Volkswagen,Jetta,1.4 TSi BlueMotion Trendline,2017,67.000 km,Düz,Benzin,Sedan,Beyaz,1395 cc,125 hp,Önden Çekiş,"5,3 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",805.000
1275,23603252,Volkswagen,Polo,1.6 TDi Comfortline,2018,67.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,95 hp,Önden Çekiş,"3,9 lt",40 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",945.000
1276,23548587,Volkswagen,Polo,1.6 TDi Comfortline,2020,47.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,95 hp,Önden Çekiş,"3,9 lt",40 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",972.500
1277,23240465,Volkswagen,Golf,1.4 TSi Highline,2014,62.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),1390 cc,122 hp,Önden Çekiş,6 lt,55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,1.150.000
1278,23679291,Volkswagen,Jetta,1.6 TDi Comfortline,2014,195.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,815.000
1279,23679049,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2018,72.000 km,Düz,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.390.000
1280,23606347,Volkswagen,New Beetle,1.2 TSi Design,2013,103.000 km,Yarı Otomatik,Benzin,Hatchback/3,Kırmızı,1197 cc,105 hp,Önden Çekiş,"5,9 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",910.000
1281,23603063,Volkswagen,Polo,1.4 Comfortline,2011,112.000 km,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1390 cc,85 hp,Önden Çekiş,"5,8 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,715.000
1282,23602273,Volkswagen,VW CC,1.4 TSi,2014,130.000 km,Yarı Otomatik,Benzin,Beyaz,Coupe,1390 cc,160 hp,Önden Çekiş,"6,9 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.175.000
1283,23601937,Volkswagen,Passat,1.5 TSi Business,2022,9.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",2.300.000
1284,23329535,Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,2017,72.000 km,Yarı Otomatik,Benzin,Sedan,Mavi (metalik),1395 cc,125 hp,Önden Çekiş,5 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",963.000
1285,23297839,Volkswagen,Passat,1.4 TSi Comfortline,2011,142.000 km,Otomatik,Benzin,Sedan,Beyaz,1390 cc,122 hp,Önden Çekiş,"6,6 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,850.000
1286,23222669,Volkswagen,Jetta,1.6 TDi Comfortline,2010,217.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,690.000
1287,23188032,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2017,190.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"4,2 lt",50 lt,"
4 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",910.000
1288,22854575,Volkswagen,Polo,1.4 Comfortline,2011,107.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,"5,8 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,675.000
1289,22854540,Volkswagen,Golf,1.2 TSi Midline Plus,2012,139.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,105 hp,Önden Çekiş,"4,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",840.000
1290,23678362,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017,147.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,59 lt,"
2 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.195.000
1291,23679437,Volkswagen,Passat,1.5 TSi Business,2020,112.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.255.000
1292,23606740,Volkswagen,Jetta,1.6 TDi Highline,2015,137.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,935.000
1293,23604818,Volkswagen,Jetta,1.6 TDi Primeline,2011,154.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",639.000
1294,23604107,Volkswagen,Passat,1.5 TSi Business,2020,64.538 km,Yarı Otomatik,Benzin,Sedan,Siyah,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.560.000
1295,23602953,Volkswagen,Polo,1.4 Comfortline,2012,168.000 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,585.000
1296,23569435,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2015,9.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.850.000
1297,22654628,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020,30.000 km,Yarı Otomatik,Dizel,Station wagon,Gri,1598 cc,120 hp,Önden Çekiş,"4,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.790.000
1298,23678892,Volkswagen,Passat,1.6 TDi BlueMotion Business,2019,69.000 km,Yarı Otomatik,Dizel,Station wagon,Füme,1598 cc,120 hp,Önden Çekiş,"4,4 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.649.750
1299,23678835,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2015,108.000 km,Düz,Benzin,Sedan,Füme,1197 cc,105 hp,Önden Çekiş,5 lt,55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,864.750
1300,23678197,Volkswagen,Passat,1.5 TSi Business,2020,80.841 km,Yarı Otomatik,Benzin,Sedan,Gri,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
1 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.247.750
1301,23678094,Volkswagen,Golf,1.0 TSi Midline Plus,2017,86.450 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi,999 cc,110 hp,Önden Çekiş,"4,8 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,897.750
1302,23678080,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017,105.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,907.750
