,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
1090,23552518,Skoda,SuperB,1.5 TSI Premium,2019,44.500 km,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.450.000
1091,23550790,Skoda,Rapid,1.6 TDI Elegance,2014,70.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,850.000
1092,23551082,Skoda,SuperB,1.6 TDI Prestige,2013,162.500 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.100.000
1093,23548995,Skoda,Octavia,1.6 Ambiente,2011,210.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1595 cc,102 hp,Önden Çekiş,"7,4 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
1094,22746711,Skoda,SuperB,1.4 TSI Ambition,2010,141.000 km,Düz,LPG & Benzin,Sedan,1390 cc,125 hp,Önden Çekiş,"6,8 lt",60 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",725.000
1095,23548928,Skoda,SuperB,1.5 TSI Elite,2020,59.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (metalik),1498 cc,150 hp,Önden Çekiş,"5,4 lt",66 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.420.000
1096,22745709,Skoda,SuperB,1.6 TDI Style,2018,105.000 km,Yarı Otomatik,Dizel,-,Sedan,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.250.000
1097,23175712,Skoda,Rapid,1.4 TDI Style,2016,210.000 km,Yarı Otomatik,Dizel,Sedan,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",745.000
1098,23544106,Skoda,Octavia,1.6 TDI Ambiente,2011,237.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kahverengi,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
9 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",640.000
1099,23180743,Skoda,Octavia,1.6 TDI Style,2017,108.000 km,Yarı Otomatik,Dizel,Station wagon,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
3 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",968.000
1100,23547523,Skoda,SuperB,1.6 TDI Comfort,2018,88.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.325.000
1101,23546082,Skoda,Octavia,1.6 TDI Optimal,2015,223.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,710.000
1102,23183182,Skoda,Octavia,1.6 TDI Style CR,2015,228.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",880.000
1103,23545176,Skoda,SuperB,1.6 TDI Active,2017,46.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,2 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.200.000
1104,23547028,Skoda,Fabia,1.2 TSI Style,2017,73.500 km,Yarı Otomatik,Benzin,-,Hatchback/5,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,Belirtilmemiş,-,Sahibinden,810.000
1105,23544998,Skoda,Rapid,1.6 TDI Elegance,2015,196.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,5 lt",55 lt,"
11 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",535.000
1106,23545822,Skoda,Octavia,1.6 TDI Optimal,2017,112.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,935.000
1107,23545846,Skoda,Rapid,1.6 TDI Elegance,2013,91.164 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,5 lt",55 lt,"
3 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",625.000
1108,23544330,Skoda,Octavia,1.6 TDI Elegance,2012,152.000 km,Yarı Otomatik,Dizel,-,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,-,Sahibinden,735.000
1109,23543711,Skoda,Octavia,1.6 TDI Style CR,2015,183.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,810.000
1110,22739153,Skoda,SuperB,1.6 TDI Style,2017,110.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,1.165.000
1111,23543261,Skoda,Fabia,1.6 TDI Ambiente Dinamik,2011,153.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,550.000
1112,23171060,Skoda,SuperB,1.5 TSI Prestige,2022,19.000 km,Otomatik,Benzin,-,Sedan,-,-,-,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.960.000
1113,23542617,Skoda,SuperB,2.0 TDI Elegance,2012,195.000 km,Otomatik,Dizel,Sedan,Beyaz,1968 cc,140 hp,4WD (Sürekli),"6,8 lt",60 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",831.000
1114,23542079,Skoda,Octavia,1.6 TDI Style CR,2015,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",905.500
1115,23542291,Skoda,SuperB,1.6 TDI Elegance,2013,152.000 km,Yarı Otomatik,Dizel,-,Sedan,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",850.000
1116,23542620,Skoda,Roomster,1.4 TDI Style,2010,287.000 km,Düz,Dizel,MPV,Gri (Gümüş),1422 cc,80 hp,Önden Çekiş,"5,1 lt",55 lt,Belirtilmemiş,-,Sahibinden,371.000
1117,23542033,Skoda,Fabia,1.0 GreenTec Ambition,2016,87.000 km,Düz,Benzin,-,Hatchback/5,999 cc,75 hp,Önden Çekiş,"4,8 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
1118,23538383,Skoda,SuperB,1.6 TDI Elegance,2013,197.000 km,Otomatik,Dizel,Sedan,Belirtilmemiş,Takasa Uygun,Sahibinden,Açıklama,Donanım,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







",983.000
1119,23535616,Skoda,SuperB,1.6 TDI Prestige,2013,124.280 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",1.096.000
1120,23535792,Skoda,Octavia,1.2 TSI Ambition,2017,86.350 km,Düz,Benzin,Hatchback/5,Beyaz,1197 cc,86 hp,Önden Çekiş,"4,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",800.000
1121,23535994,Skoda,SuperB,1.6 TDI Style,2017,88.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.275.000
1122,23535634,Skoda,Octavia,1.6 TDI Optimal,2016,101.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
3 değişen, 5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",805.000
1123,23538680,Skoda,Octavia,1.6 TDI Optimal,2016,182.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",850.000
1124,20489952,Skoda,Octavia,1.6 TDI Style CR,2016,140.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",900.000
1125,23536166,Skoda,Octavia,1.6 TDI Elegance CR,2014,130.000 km,Yarı Otomatik,Dizel,-,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",960.000
1126,23534546,Skoda,Octavia,1.6 TDI Optimal,2016,179.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
3 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
1127,23534221,Skoda,Fabia,1.2 Ambition,2013,91.300 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,70 hp,Önden Çekiş,"5,5 lt",45 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",520.000
1128,23534084,Skoda,Octavia,1.6 TDI Optimal,2017,305.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",800.000
1129,23533750,Skoda,Rapid,1.6 TDI Spaceback Elegance,2014,186.500 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,90 hp,Önden Çekiş,"4,6 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,760.000
1130,23222650,Skoda,Octavia,1.6 TDI Ambition,2013,212.164 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,105 hp,Önden Çekiş,"3,8 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",685.000
1131,23531916,Skoda,Octavia,1.6 TDI Elegance CR,2013,304.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
1132,22519764,Skoda,Octavia,1.4 TSI Elegance,2011,172.000 km,Yarı Otomatik,Benzin,Hatchback/5,Füme,1390 cc,122 hp,Önden Çekiş,"6,3 lt",55 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",665.000
1133,23532402,Skoda,Rapid,1.6 TDI Spaceback Style,2016,113.800 km,Düz,Dizel,Sedan,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







","








































",875.500
1134,23160456,Skoda,Rapid,1.2 TSI Spaceback Ambition,2014,139.000 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,75 hp,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,645.000
1135,23199361,Skoda,Fabia,1.4 TDI Classic,2010,150.000 km,Düz,Dizel,Hatchback/5,1422 cc,70 hp,Önden Çekiş,"4,8 lt",45 lt,"
5 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",400.000
1136,23531714,Skoda,Octavia,1.6 TDI Elegance CR,2013,194.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",810.000
1137,23529463,Skoda,Octavia,1.6 TDI Optimal,2016,146.100 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",865.000
1138,23046755,Skoda,Octavia,1.6 TDI Style CR,2016,240.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",805.000
1139,23528212,Skoda,Fabia,1.2 TSI Style,2015,115.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
7 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",640.000
1140,23529599,Skoda,Fabia,1.2 TSI Style,2016,41.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",790.000
1141,23529068,Skoda,Octavia,1.6 TDI Optimal,2015,143.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",835.000
1142,23525996,Skoda,Octavia,1.6 TDI Elegance,2014,144.444 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",890.000
1143,23528839,Skoda,Fabia,1.0 GreenTec Style,2018,58.000 km,Yarı Otomatik,Benzin,-,Hatchback/5,999 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,Belirtilmemiş,-,Sahibinden,995.000
1144,22728173,Skoda,SuperB,1.6 TDI Elegance,2015,140.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",860.000
1145,23524324,Skoda,Rapid,1.4 TDI Style,2016,157.000 km,Yarı Otomatik,Dizel,Sedan,Bej,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",778.000
1146,23149953,Skoda,Octavia,1.6 TDI Optimal,2016,160.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,899.000
1147,23147255,Skoda,Fabia,1.2 TSI Style,2015,92.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,755.999
1148,23520059,Skoda,Octavia,1.0 TSI Ambition,2016,89.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,115 hp,Önden Çekiş,"4,5 lt",50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",820.000
1149,23523579,Skoda,SuperB,1.6 TDI Style,2017,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.159.000
1150,23148171,Skoda,SuperB,1.6 TDI Elegance,2014,215.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",955.000
1151,23147716,Skoda,Fabia,1.2 Ambiente,2011,97.000 km,Düz,Benzin,Hatchback/5,Mavi,1198 cc,70 hp,Önden Çekiş,"5,5 lt",45 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",535.000
1152,23523466,Skoda,Octavia,1.6 TDI Optimal,2017,190.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",875.000
1153,23146978,Skoda,Octavia,1.2 TSI Style,2016,129.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.035.000
1154,23146869,Skoda,Octavia,1.6 TDI Elegance,2012,179.800 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,740.000
1155,23521019,Skoda,SuperB,1.6 TDI Style,2018,36.200 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (metalik),1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.525.000
1156,23520305,Skoda,SuperB,1.6 TDI Elegance,2012,282.000 km,Düz,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,5 lt,60 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,745.000
1157,23519597,Skoda,Rapid,1.4 TDI Style,2017,62.000 km,Yarı Otomatik,Dizel,Sedan,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
2 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,855.000
1158,23519390,Skoda,Octavia,1.0 e-Tec Premium,2020,52.000 km,Yarı Otomatik,Hibrit,Hatchback/5,Füme,999 cc,110 hp,Önden Çekiş,"4,3 lt",48 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.260.000
1159,23133754,Skoda,Octavia,1.6 TDI Style,2018,125.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,1.274.000
1160,22997956,Skoda,Rapid,1.4 TDI Style,2015,90.000 km,Yarı Otomatik,Dizel,Sedan,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,820.000
1161,23519966,Skoda,SuperB,1.6 TDI Prestige,2018,166.400 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Sahibinden,Açıklama,1.345.000
1162,22541316,Skoda,Octavia,1.6 TDI Ambition,2014,275.000 km,Düz,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,785.000
1163,23141277,Skoda,Octavia,1.6 TDI Optimal,2019,130.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.054.000
1164,23516972,Skoda,Octavia,1.6 Ambiente,2012,910.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1595 cc,102 hp,Önden Çekiş,"7,4 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,490.000
1165,21841219,Skoda,Octavia,1.6 TDI Style CR,2016,148.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",918.000
1166,23514017,Skoda,SuperB,1.6 TDI Prestige,2016,176.150 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,1.060.000
1167,23513742,Skoda,Octavia,1.6 TDI Optimal,2017,195.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",900.000
1168,23514295,Skoda,Octavia,1.2 TSI Ambition,2017,51.000 km,Düz,Benzin,Hatchback/5,Beyaz,1197 cc,86 hp,Önden Çekiş,"4,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",925.000
1169,23515964,Skoda,Octavia,1.6 TDI Style,2017,255.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",839.000
1170,23515881,Skoda,Octavia,1.6 TDI Optimal,2017,130.000 km,Yarı Otomatik,Dizel,-,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,-,Sahibinden,925.000
1171,23513996,Skoda,Scala,1.0 TSI Premium,2021,46.000 km,Yarı Otomatik,Benzin,-,Hatchback/5,999 cc,110 hp,Önden Çekiş,"4,8 lt",50 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",995.000
1172,23513227,Skoda,Rapid,1.0 TSI GreenTec Style,2018,36.000 km,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,999 cc,95 hp,Önden Çekiş,"4,6 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",880.000
1173,23511181,Skoda,SuperB,1.4 TSI Active,2017,81.600 km,Düz,Benzin,Hatchback/5,Beyaz,1395 cc,125 hp,Önden Çekiş,"5,3 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.050.000
1174,23511704,Skoda,Octavia,1.6 TDI Optimal,2016,110.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
3 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,900.000
1175,23508129,Skoda,SuperB,1.5 TSI Elite,2023,7.300 km,Otomatik,Benzin,Sedan,Siyah,1401 - 1600 cm3,126 - 150 HP,Önden Çekiş,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.609.000
1176,23510619,Skoda,SuperB,1.4 TSI Elegance,2011,196.000 km,Düz,Benzin,Sedan,Gri,1390 cc,125 hp,Önden Çekiş,"6,8 lt",60 lt,"
2 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",670.000
